country_name,year,co2_pct_change,co2_per_capita_pct_change,coal_co2_pct_change,gas_co2_pct_change,oil_co2_pct_change,gdp_pct_change,renewable_capacity_mw_pct_change,net_imports_gwh_pct_change,elec_price_eur_kwh_pct_change,elec_gen_clean_twh_pct_change,elec_gen_fossil_twh_pct_change,elec_gen_hydro_twh_pct_change,elec_gen_nuclear_twh_pct_change,elec_gen_renewables_twh_pct_change,elec_gen_solar_twh_pct_change,elec_gen_wind_twh_pct_change,elec_gen_total_twh_pct_change,carbon_price_eur_tonne_pct_change
Belgium,2018,0.9810438951673106,0.5156411137848149,0.37744394957348604,3.0659434770196947,-0.8279648925591299,1.792939499417101,,9.477630939431103,0.4534356470177858,-21.14423574013442,2.9293299157817643,7.407407407407396,-32.275633435946006,8.607594936708862,17.824773413897276,16.104294478527613,,172.38421955403086
Belgium,2019,-0.45583306734758855,-0.9917920656634771,-1.0603895615552417,0.33237314424994224,-1.164032697547679,2.2408591261056765,,-2.342395670373354,-1.0590277777777768,37.609265734265726,5.727499110636791,3.4482758620689724,52.16783216783216,13.34498834498834,8.974358974358987,28.797886393659166,,56.42317380352644
Belgium,2020,-8.56120802813657,-8.94645941278066,-20.44694435998785,-0.4168507067137672,-11.563485586996325,-5.361392857590452,,-19.314196648915438,-3.597122302158262,-8.083214228997926,2.3216689098250365,-9.999999999999986,-20.886948529411775,20.565552699228796,20.23529411764706,31.384615384615387,,-0.36231884057971175
Belgium,2021,4.024984932332476,3.7430450177035945,12.382954328301189,0.5766085437862056,5.122449997506107,6.133866215667982,,-3.1793303283966567,3.6767382599199205,26.261230131306146,-13.449523183163436,55.555555555555536,46.18065640429858,-2.985074626865669,9.980430528375738,-6.323185011709609,,116.36363636363636
Belgium,2022,-6.334274397438044,-6.89907362262312,1.1987757184152459,-14.076238251426364,-1.6274435376731788,3.0910945463441752,,13.13769501482529,39.1502808988764,-6.5270935960591085,-1.1398176291793294,-35.71428571428571,-12.815418239618515,7.3846153846153895,22.419928825622783,2.9166666666666563,,51.01774042950515
Belgium,2023,-4.7371084743856535,-5.315527625032724,-12.366630261278678,-6.476550971963812,-0.6704287850286983,,,-10.776917801508768,2.5485743123895954,-11.594202898550732,-16.448885472713304,48.14814814814814,-24.95442114858706,12.40278346295538,13.808139534883734,25.02024291497975,,5.477927538023986
Bulgaria,2010,,,,,,,,,,,,,,,,,,
Bulgaria,2011,11.092521331771788,11.96142479390263,17.706697617259515,14.203490531006313,-7.3771994134897545,0.3577918295113225,,18.130709768095564,3.4692635423006823,-3.855306996668262,19.42215088282504,-42.942345924453285,6.950819672131137,-32.46527777777777,900.0,26.470588235294112,,-9.109874826147434
Bulgaria,2012,-9.117093373493967,-8.335648791330929,-14.700849743336919,-6.470492602828804,5.144949045216207,0.7549174697896177,,-25.46103509815586,5.941176470588094,4.108910891089113,-14.5497311827957,10.801393728222997,-3.2495401594114015,34.96143958868893,680.0,41.86046511627908,,-43.917368018362666
Bulgaria,2013,-11.794436274002118,-11.154895422855404,-15.010879912960695,-2.450895185120805,-10.068692951914937,-0.5604700177283428,,-35.43495610534717,0.27762354247640175,0.2377555872562942,-13.723948092803774,27.0440251572327,-10.202788339670466,31.619047619047613,78.20512820512819,12.295081967213118,,-39.2905866302865
Bulgaria,2014,6.072845971397034,6.67007847151142,6.328759451134136,-0.1781895937277178,10.515852254891689,0.9667752645809546,,-9.703337453646476,-4.374307862679849,10.34155597722961,7.839562443026438,13.861386138613852,11.997177134791803,6.9464544138929,-9.352517985611508,-2.919708029197088,,33.932584269662925
Bulgaria,2015,6.5487391795257865,7.2285303054533845,4.134843297339996,6.033559443056058,8.767278924446131,3.4281455404447936,,-22.176591375770016,9.959467284308055,3.7403267411865837,3.888419273034649,22.826086956521753,-3.0875866414618702,18.40324763193506,9.523809523809511,9.022556390977442,,28.859060402684555
Bulgaria,2016,-5.782616826313713,-5.115585384041754,-12.728520846881997,0.08417508417508657,3.464484679665736,3.0397443333253893,,-24.450307827616534,-0.263296471827279,-5.42892664732697,-11.676159479251414,-31.32743362831859,2.6007802340702213,-19.54285714285714,0.7246376811594235,-2.0689655172413834,,-30.338541666666675
Bulgaria,2017,4.635673959068454,5.4071046840616255,6.777064789898568,1.8166526492850998,2.3220595658758336,2.7622480110984116,,11.804540162980203,2.323125659978875,-4.99561787905346,6.678949792722255,-27.061855670103085,-1.457541191381484,-12.926136363636365,0.7194244604316502,5.633802816901423,,8.971962616822449
Bulgaria,2018,-8.310500358302065,-7.649865791828225,-14.264112903225811,-4.22930778126549,1.7266896891958483,2.684723731382155,,-6.593287595493969,2.3735810113518996,17.666051660516622,-9.32642487046632,81.97879858657244,3.729903536977486,53.017944535073426,-4.2857142857142705,-12.0,,172.38421955403086
Bulgaria,2019,-3.0066891938486995,-2.325205877603731,-5.910550354994792,-9.15991029843022,4.275784028451346,4.03815921232249,,-30.855476496495847,-1.4616935483870885,-5.7232457859662915,-6.333333333333324,-43.10679611650485,2.6658400495970236,-20.149253731343286,5.970149253731338,0.0,,56.42317380352644
Bulgaria,2020,-13.328593435241142,-12.812035047115234,-22.118619628953184,0.8355488036460246,-7.418029610107735,-3.958677849286718,,6.570086783248241,1.2276214833759624,0.20790020790020236,-18.454499237417398,-3.754266211604107,0.4227053140096526,-0.2670226969292422,3.5211267605633756,12.12121212121211,,-0.36231884057971175
Bulgaria,2021,15.843154411965777,16.799393249905204,26.036781041718072,17.853107344632768,6.681178834561297,7.634695582692852,,38.307106744887555,6.872157655381517,11.203319502074693,27.30673316708232,70.92198581560285,-0.8418520745640423,38.01874163319947,0.0,-3.378378378378377,,116.36363636363636
Bulgaria,2022,10.7801251032692,11.623376623376625,22.743965137345157,-19.814637264301695,5.046303563019916,3.3612361357700404,,56.121965705485444,5.910165484633478,-2.649253731343282,18.462291870714974,-21.161825726141092,-0.1819284414796729,-6.595538312318139,42.17687074829932,4.895104895104896,,51.01774042950515
Bulgaria,2023,-26.48725816074321,-26.16346713205352,-44.307483644487,-6.775607811877238,-1.6062756817332824,,,-54.83649488985228,4.01785714285714,0.4599463395937198,-42.66225713104589,-18.947368421052623,-1.8226002430133725,4.361370716510904,68.42105263157896,5.3333333333333455,,5.477927538023986
Croatia,2010,,,,,,,,,,,,,,,,,,
Croatia,2011,-1.730384212031666,-1.2507689153167911,2.0452885317750136,-2.591036414565817,-1.3351008427232247,1.2287391326254227,,-1.7114914425427896,-0.9114583333333259,-43.225806451612904,8.378870673952644,-44.90690032858707,,-43.225806451612904,,42.85714285714286,,-9.109874826147434
Croatia,2012,-7.591559544021331,-7.1220930232558155,-11.095204008589832,-6.631919482386772,-6.813819577735114,-2.331639705073618,,-21.326699834162522,13.534822601839668,-0.37878787878788955,-10.75630252100841,-3.7773359840954313,,-0.37878787878788955,,64.99999999999999,,-43.917368018362666
Croatia,2013,-3.406824146981635,-3.040465012296001,7.809983896940409,-5.447545717035618,-6.560247167868183,-0.3977300652003968,,31.85075885328836,5.015432098765427,76.42585551330798,-12.241054613935965,78.099173553719,,76.42585551330798,inf,57.57575757575757,,-39.2905866302865
Croatia,2014,-4.081299929351667,-3.5508415955729733,-4.032860343539957,-12.357491856677527,-1.2454535434806568,-0.42946477419613105,,-18.521183053557156,-3.1594415870683346,7.1120689655172376,-25.107296137339052,4.524361948955913,,7.1120689655172376,300.0,40.38461538461537,,33.932584269662925
Croatia,2015,0.8158640226628933,1.673440114750191,-7.548638132295715,3.62369337979096,4.78794642857141,2.5224051794866753,,3.5220249190621056,-0.26555386949923543,-24.34607645875252,6.5902578796561695,-29.078801331853498,,-24.34607645875252,50.0,9.589041095890426,,28.859060402684555
Croatia,2016,1.6016634820726017,2.7745121090994695,7.7861952861952854,6.007621609504588,-0.5218873149430148,3.5592911658006265,,6.0367702805155465,0.4944845949029997,11.170212765957444,13.978494623655923,7.198748043818459,,11.170212765957444,16.666666666666675,26.249999999999996,,-30.338541666666675
Croatia,2017,3.5068311300403776,4.9416609471516715,-39.43771964076532,14.865722139987314,6.873661670235531,3.4124843930096516,,-40.137635177406395,-7.948523845571531,-14.832535885167452,9.669811320754729,-22.48175182481752,,-14.832535885167452,14.28571428571428,18.811881188118807,,8.971962616822449
Croatia,2018,-5.440068401645915,-4.163941574013508,-6.5764023210831635,-7.179675994108992,-4.2676818272891275,2.800659730223609,,-15.765900268736921,8.223684210526304,37.35955056179774,-19.569892473118276,45.00941619585688,,37.35955056179774,-12.49999999999999,11.66666666666667,,172.38421955403086
Croatia,2019,0.7064142413111041,1.6833484986351177,15.804002760524494,3.9865132883776466,-2.8254499790707377,3.420894960636578,,36.157390996100666,0.4939209726442906,-14.621676891615543,14.973262032085554,-24.28571428571429,,-14.621676891615543,14.28571428571428,9.701492537313428,,56.42317380352644
Croatia,2020,-5.331088664421991,-4.54138702460849,-15.137067938021453,5.302307839023457,-10.930432909756615,-8.580264119966618,,-16.740432179120024,-1.3988657844989816,2.3952095808383422,8.837209302325588,-2.9159519725557415,,2.3952095808383422,25.0,17.006802721088434,,-0.36231884057971175
Croatia,2021,3.1594546532305756,3.9137567377548477,16.01123595505618,-3.0791523274769084,5.489058154999382,13.072248755093096,,10.193871169480918,-0.15337423312890008,23.15789473684209,-2.136752136752129,25.971731448763236,,23.15789473684209,49.99999999999998,19.76744186046513,,116.36363636363636
Croatia,2022,1.0457967017181158,1.5110509697789931,-2.360774818401934,-8.708652588301257,8.5272206303725,6.3312256177668225,,-3.078887627695792,8.794162826420981,-15.004748338081676,12.445414847161572,-23.42215988779803,,-15.004748338081676,0.0,3.8834951456310662,,51.01774042950515
Croatia,2023,5.021324992891674,5.309931126416356,-14.569125852448861,6.734902763561945,8.839370577674522,,,-6.646171863563167,4.482880338863393,36.648044692737436,1.1650485436893065,49.45054945054945,,36.648044692737436,173.33333333333334,21.028037383177555,,5.477927538023986
Cyprus,2010,,,,,,,,,,,,,,,,,,
Cyprus,2011,-3.468780971258667,-5.030040519770862,-56.33802816901407,0.0,-2.9824561403508754,1.2546650003446125,,-94.44444444444444,15.055426656354708,112.5,-9.523809523809524,,,112.5,0.0,266.6666666666667,,-9.109874826147434
Cyprus,2012,-6.801848049281323,-8.327203177872589,-96.7741935483871,0.0,-6.356934205035469,-3.4474146217032375,,0.0,27.49271790275598,52.941176470588225,-6.105263157894736,,,52.941176470588225,100.0,72.72727272727273,,-43.917368018362666
Cyprus,2013,-9.41889286697879,-10.832932113625414,0.0,0.0,-13.680926916221036,-6.587379419210326,,0.0,-7.89103690685412,26.923076923076916,-11.210762331838565,,,26.923076923076916,150.0,21.052631578947366,,-39.2905866302865
Cyprus,2014,5.351170568561869,3.7796976241900593,800.0,-100.0,2.1166752710376935,-1.7764389181141427,,400.0,-11.333714939896966,-6.060606060606066,1.7676767676767735,,,-6.060606060606066,59.999999999999986,-21.739130434782616,,33.932584269662925
Cyprus,2015,0.31746031746031633,-1.127297953520645,66.66666666666667,,1.9379844961240345,3.4194266534191886,,19.999999999999996,-18.33440929632021,29.03225806451615,2.7295285359801413,,,29.03225806451615,62.5,22.222222222222232,,28.859060402684555
Cyprus,2016,5.724971231300335,4.209787756533956,-86.66666666666667,,6.645726566374588,6.573153822195765,,-100.0,-17.048748353096233,7.499999999999996,7.7294685990338285,,,7.499999999999996,15.384615384615374,4.545454545454541,,-30.338541666666675
Cyprus,2017,1.619047619047631,0.23565056387813144,500.0,,1.0385986668733471,5.733731753084004,,inf,17.185514612452437,0.0,2.4663677130045025,,,0.0,13.333333333333353,-8.695652173913048,,8.971962616822449
Cyprus,2018,-1.9413576114607145,-3.207388748950457,350.0,,-1.7796870205584514,5.647805957783536,,33.33333333333333,10.490647872051984,11.627906976744185,0.2188183807439792,,,11.627906976744185,17.647058823529417,4.761904761904767,,172.38421955403086
Cyprus,2019,0.0,-1.231783483691895,25.92592592592593,,0.6248047485160946,5.529409409626362,,47.518181818181816,8.905789990186452,8.333333333333348,1.091703056768556,,,8.333333333333348,9.999999999999986,9.090909090909083,,56.42317380352644
Cyprus,2020,-5.748225013653741,-6.885649042683983,-17.647058823529417,,-7.71499534306116,-4.372462466780968,,-27.149195784803105,-13.696778553728272,15.384615384615374,-8.20734341252699,,,15.384615384615374,36.36363636363635,0.0,,-0.36231884057971175
Cyprus,2021,0.6953498478922127,-0.4716091303527681,183.92857142857144,,-0.8578637510513021,6.638925008911256,,174.17417417417417,11.720177499347418,30.000000000000004,2.117647058823535,,,30.000000000000004,56.666666666666664,4.166666666666674,,116.36363636363636
Cyprus,2022,1.7263703064307245,0.6633813495072083,-22.64150943396227,,2.5958601968103068,5.631846135497676,,19.78772966385389,37.10280373831776,12.82051282051282,0.9216589861751112,,,12.82051282051282,27.65957446808511,-12.0,,51.01774042950515
Cyprus,2023,1.6546457361052092,0.6213519111278654,-17.886178861788615,,1.3064329419546938,,,-71.66516419832583,22.546012269938643,23.863636363636374,-3.1963470319634646,,,23.863636363636374,38.33333333333333,-4.545454545454552,,5.477927538023986
Czechia,2010,,,,,,,,,,,,,,,,,,
Czechia,2011,-1.9461281754409865,-2.2447888829502993,-1.079754272071265,-8.549842374171114,-1.0371075166508037,2.8944839816746004,,2.3906547133931033,7.914614121510666,4.747861987614299,-0.3702981874878275,-29.749103942652333,1.0000000000000009,22.504230118443314,251.6129032258065,17.647058823529417,,-9.109874826147434
Czechia,2012,-3.387799753425136,-3.499179879715697,-4.042088706287538,-1.1946508172362535,-2.389193346793572,-0.7850034965694697,,-7.1106394269036866,1.3998782714546465,8.07995495495495,-5.731611893583722,8.673469387755105,7.213578500707207,11.46408839779005,-1.3761467889908396,4.999999999999982,,-43.917368018362666
Czechia,2013,-4.103310686940587,-4.135977337110486,-5.508139271987334,1.2151106833493852,-3.1765574981531652,-0.04589650805406631,,3.8274778634675766,-0.18007202881151763,4.324042719458188,-4.83502801411081,28.169014084507047,1.4182058047493395,15.241635687732359,-5.581395348837215,14.28571428571428,,-39.2905866302865
Czechia,2014,-2.321244494424135,-2.3739164696611526,-2.938537460744739,-10.18067276833473,5.300101729399809,2.2620921830093232,,53.64511691884457,-16.806975345760677,-1.3732833957552981,-0.8286088094199839,-30.03663003663004,-1.3658536585365866,-1.3978494623655968,4.4334975369458185,0.0,,33.932584269662925
Czechia,2015,0.7262575192117593,0.6558369488447235,-0.898235883213927,5.266988685237872,2.4586996425465912,5.38838815823206,,-9.650850492390328,0.9396458258041251,-8.227848101265822,1.6710642040457468,-6.282722513089,-11.506758984503785,2.6172300981461394,6.603773584905648,18.75,,28.859060402684555
Czechia,2016,1.5677683588913194,1.4935846030473154,0.6311992786293796,6.908039474511263,0.1367215124227883,2.537278859917569,,-6.5001981767736865,1.7185821697099923,-7.613793103448274,4.909169550172998,11.731843575418988,-10.20864381520119,-0.2125398512221044,-5.752212389380529,-12.280701754385959,,-30.338541666666675
Czechia,2017,1.031546569638775,0.9382716049382678,-0.6504140402916692,4.145108184383828,3.6299435028248617,5.168722041670137,,1.657248834251801,2.991904259063638,13.37712750074649,-1.4842300556586197,-6.499999999999995,17.593360995850603,2.5559105431310014,3.2863849765258246,17.999999999999993,,8.971962616822449
Czechia,2018,-1.312467513180371,-1.3796477495107595,-1.1413998476060172,-6.052052165076516,0.9540684203352967,3.2200928085259983,,-0.7817456734920292,7.963089542036905,3.634448248617339,-0.6277463904582503,-12.834224598930488,5.575158786167966,-2.0768431983385405,7.272727272727253,3.3898305084745894,,172.38421955403086
Czechia,2019,-5.008370798141493,-5.060025796209944,-9.60313340569109,4.326663061114133,0.5400297016336042,3.0298756229963253,,-6.506952011003008,11.36435580880033,2.4396442185514733,-4.379869446199214,23.31288343558282,1.1029411764705843,6.680805938494183,-1.6949152542372947,14.754098360655732,,56.42317380352644
Czechia,2020,-9.243838925908687,-9.206813669139935,-13.470105101969798,0.4032025804965089,-6.168031869656687,-5.502959744286285,,-2.925658944192333,3.354178510517336,0.17365418010419909,-12.53027967408059,6.467661691542315,-0.6942148760330613,2.783300198807148,-1.2931034482758563,0.0,,-0.36231884057971175
Czechia,2021,5.419971416414837,5.6169429097605805,3.376435336939698,9.259365498250238,7.031436340218478,3.5527209515202163,,26.032529229187617,1.3476347634763464,2.4517087667161874,6.4702920443101775,12.616822429906538,2.2969374167776335,2.9013539651837617,-1.7467248908296984,-14.28571428571428,,116.36363636363636
Czechia,2022,-1.6444338656097068,-2.953356582388844,2.923783215967002,-17.012339196639548,1.4618710166243165,2.4609152487477193,,-1.1681547619047605,13.052917232021667,1.0152284263959421,-0.8276188224166536,-13.278008298755195,0.9437032216075503,1.2218045112781795,16.888888888888886,6.666666666666665,,51.01774042950515
Czechia,2023,-12.424242424242426,-13.53172375070184,-18.64900111512219,-11.047136981967732,2.3896332088732652,,,-18.130126412391967,52.20835333653391,-0.5743000717875146,-18.335717691940868,12.918660287081352,-1.966473243068989,3.4354688950789303,9.88593155893538,9.375,,5.477927538023986
Denmark,2010,,,,,,,,,,,,,,,,,,
Denmark,2011,-10.069119739784504,-10.433115271824944,-15.8686730506156,-14.997631454287074,-4.697894832771354,1.9175419997399468,,34.066173269481936,9.408702119747137,13.99839098954143,-20.44072948328267,0.0,,13.99839098954143,0.0,25.09603072983355,,-9.109874826147434
Denmark,2012,-9.89217171146326,-10.238005289006423,-21.966705381339523,-6.330806954971013,-4.604350944298341,0.22651262500361646,,-35.0543919467446,1.444595513256286,4.728299223712074,-24.880611270296082,0.0,,4.728299223712074,900.0,5.117707267144311,,-43.917368018362666
Denmark,2013,4.771581244825773,4.335016835016847,26.562810081365363,-5.652070442646351,-1.8945469125902115,0.9333353621163942,,24.324999999999996,-0.5528564248617807,7.547169811320753,18.563254926891283,-50.0,,7.547169811320753,420.0,8.276533592989278,,-39.2905866302865
Denmark,2014,-10.037593084787966,-10.488100040338855,-20.478243825950603,-14.112750662126384,-2.4982119137631598,1.6193849573913122,,-8.425497687512573,2.3753369272237146,12.71929824561402,-24.66487935656836,100.0,,12.71929824561402,15.384615384615374,17.625899280575542,,33.932584269662925
Denmark,2015,-6.5476032045992945,-7.210455159981977,-28.601005619639164,1.3950073421439058,2.022530783337695,2.3425931255419696,,-39.121080368906455,0.5430311008721267,5.22512506948305,-29.893238434163706,0.0,,5.22512506948305,0.0,8.027522935779817,,28.859060402684555
Denmark,2016,5.14368716356699,4.338675732556263,16.169566418116553,1.506154960173789,1.438036053618208,3.245968950238809,,4.507171697278856,1.0147299509001506,-2.852614896988903,21.92893401015228,0.0,,-2.852614896988903,23.33333333333334,-9.554140127388544,,-30.338541666666675
Denmark,2017,-6.100170653086656,-6.7028704422032686,-25.674551289670745,-4.751034384362962,0.8455268087691703,2.821728152352865,,6.501312908471912,-1.8308489954633744,18.54268624252311,-24.229808492922565,0.0,,18.54268624252311,1.3513513513513598,15.649452269170583,,8.971962616822449
Denmark,2018,-0.16154622818403963,-0.6652253450856516,1.7431632816248266,-2.8909526662672325,0.25102921980117987,1.9895393163916308,,-10.216828831351322,3.1358309952137287,-4.816513761467888,3.956043956043964,-50.0,,-4.816513761467888,26.66666666666666,-5.953991880920151,,172.38421955403086
Denmark,2019,-10.572394463867784,-10.882303699983254,-43.602640679031744,-7.080055529847284,-1.4122596153846145,1.493484542240231,,-13.508532437991027,-5.456873099695958,11.180722891566264,-33.40380549682877,100.0,,11.180722891566264,1.0526315789473717,16.187050359712217,,56.42317380352644
Denmark,2020,-8.562197092084,-8.829607364268277,-11.76142697881829,-20.335325365205836,-5.623285583663518,-1.9946048440896202,,-53.16959862851458,-4.333107650643231,1.6471608149111416,-18.571428571428573,0.0,,1.6471608149111416,22.916666666666675,1.1145510835913308,,-0.36231884057971175
Denmark,2021,4.607773851590102,4.162373789408602,32.88060644346178,0.18753907063970843,1.3348404112169643,4.855706411340588,,-29.96499626614957,12.314225053078598,11.30063965884862,32.943469785575054,0.0,,11.30063965884862,11.016949152542388,-1.7146356399264984,,116.36363636363636
Denmark,2022,-1.7227401702472611,-2.492581602373878,-1.7589731400047492,-27.870216306156404,5.534604557284739,3.8190203855213323,,139.63830418025495,64.30371770636418,8.927203065134082,-1.319648093841641,-50.0,,8.927203065134082,81.6793893129771,18.50467289719626,,51.01774042950515
Denmark,2023,-0.9039664535643199,-1.6636234530330696,-36.29324945560126,1.6724336793540795,6.391866727062245,,,-31.164808884645822,-29.386385426653895,2.9897995075624406,-31.50074294205052,100.0,,2.9897995075624406,53.781512605042025,1.9453207150368135,,5.477927538023986
Estonia,2010,,,,,,,,,,,,,,,,,,
Estonia,2011,-0.08963880833113835,0.21763549564728368,-0.5609311457018706,-10.5303612605688,3.0134294136914486,5.909771469689051,,-5.633802816901412,2.0770010131712313,12.380952380952381,-1.7617449664429463,0.0,,12.380952380952381,,32.14285714285714,,-9.109874826147434
Estonia,2012,-6.26451340510873,-5.926444833625222,-11.140882809194752,7.731958762886615,2.6391096979332396,3.2282079018665755,,22.388059701492537,10.124069478908183,24.576271186440678,-10.418445772843732,33.33333333333335,,24.576271186440678,,16.216216216216207,,-43.917368018362666
Estonia,2013,10.545577388660554,10.939012584704733,15.315029360418976,-4.784688995215314,-0.6815365551425145,1.4586358465776605,,-28.04878048780488,22.48760703019379,-16.326530612244895,14.871306005719731,-25.0,,-16.326530612244895,,23.255813953488392,,-39.2905866302865
Estonia,2014,-4.329224814097998,-4.081084709356963,-3.1654280209193586,-15.577889447236181,0.7485963817841501,3.0110949209483096,,38.98305084745763,-3.16409124356144,13.008130081300816,-8.215767634854776,0.0,,13.008130081300816,,13.207547169811317,,33.932584269662925
